条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.235,92,85,20,4,1,3,11,7,0,0,0,0.293
1塁,0.292,27,24,7,1,0,1,5,0,0,3,0,0.292
2塁,0.375,14,8,3,1,0,0,2,5,0,1,0,0.615
3塁,0.333,7,6,2,1,0,0,2,0,1,0,0,0.429
1・2塁,0.182,12,11,2,1,0,0,5,0,0,1,0,0.182
1・3塁,0.0,3,2,0,0,0,0,0,1,0,0,0,0.333
2・3塁,0.333,5,3,1,0,0,0,0,1,0,0,1,0.4
満塁,0.0,2,1,0,0,0,0,0,0,0,0,1,0.0
得点圏,0.258,43,31,8,3,0,0,9,7,1,2,2,0.39
