背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
46,藤平尚真,右,10/5,2.11,62,0,62,2,2,2,2,21,12,23,14,2,2,0,0,0,.500,59.2,238,905,15.2,45,6,66,20,2,0,1,0,16,14,https://nf3.sakura.ne.jp/Pacific/E/p/46_stat.htm,46
