アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,9,17.3%,安打,13,86.7%
フライ,17,32.7%,四死球,2,13.3%
空三振,19,36.5%,失策出塁,0,0.0%
見三振,3,5.8%,野選,0,0.0%
犠打,4,7.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
