条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.27,37,37,10,0,1,0,0,12,0,0,0,0,0.27
1塁,0.0,7,7,0,0,0,0,0,2,0,0,0,0,0.0
2塁,0.5,5,4,2,0,0,0,0,1,0,0,1,0,0.5
3塁,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.167,11,6,1,0,0,0,0,2,2,0,3,0,0.375
1・3塁,0.0,2,2,0,0,0,0,0,2,0,0,0,0,0.0
2・3塁,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0.0
満塁,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0.0
得点圏,0.176,23,17,3,0,0,0,0,8,2,0,4,0,0.263
