打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,12,3,0.25,0,3,1,1,0,0.308
2打席目,14,3,0.214,0,7,0,0,0,0.214
3打席目,11,2,0.182,0,5,0,3,0,0.182
4打席目,5,0,0.0,0,1,0,0,0,0.0
5打席目以上,1,0,0.0,0,0,0,0,0,0.0
