条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.277,196,177,49,9,1,2,2,21,18,1,0,0,0.347
1塁,0.328,63,58,19,3,0,3,7,11,5,0,0,0,0.381
2塁,0.222,29,27,6,0,0,0,4,1,2,0,0,0,0.276
3塁,0.333,6,6,2,0,0,0,2,0,0,0,0,0,0.333
1・2塁,0.294,34,34,10,3,0,1,12,8,0,0,0,0,0.294
1・3塁,0.286,11,7,2,0,0,0,5,1,2,0,0,2,0.364
2・3塁,0.167,6,6,1,1,0,0,4,0,0,0,0,0,0.167
満塁,0.0,7,6,0,0,0,0,3,0,1,0,0,0,0.143
得点圏,0.244,93,86,21,4,0,1,30,10,5,0,0,2,0.28
