月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.152,16,37,33,2,5,4,0,0,9,2,11,3,0,0,1,0,0,0,1,.222,.273,0.495
5月,.276,15,30,29,3,8,2,0,1,13,2,10,1,0,0,0,0,0,0,1,.300,.448,0.748
6月,.000,10,7,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
7月,.000,3,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.667,.000,0.667
8月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
