種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.38,7,0,7,0,0,0,1,0,1,0,0,11.1,9,1,6,1,0,4,3,0.88,0.214,-,2.83
Nighter,1.93,14,1,13,1,0,0,0,1,1,1,0,18.2,21,1,12,5,1,4,4,1.39,0.288,0.00,4.17
