アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,39,38.6%,安打,31,79.5%
フライ,27,26.7%,四死球,8,20.5%
空三振,24,23.8%,失策出塁,0,0.0%
見三振,5,5.0%,野選,0,0.0%
犠打,6,5.9%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
