打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.265,16,36,34,3,9,1,1,0,12,5,9,1,0,0,1,0,2,1,0,0.286,0.353,0.639
Nighter,0.239,45,104,92,9,22,3,1,0,27,0,20,6,1,1,5,0,1,2,2,0.293,0.293,0.586
