チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ＤｅＮＡ,.143,5,9,7,0,1,0,0,0,1,0,3,1,0,0,1,0,0,0,0,.250,.143,0.393
広島,.500,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.500,.500,1.0
ヤクルト,.000,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,0.0
中日,.250,2,5,4,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,.250,.250,0.5
