条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.171,85,82,14,3,0,2,2,25,3,0,0,0,0.2
1塁,0.3,33,30,9,3,0,0,2,3,3,0,0,0,0.364
2塁,0.214,16,14,3,2,0,0,2,5,1,1,0,0,0.313
3塁,0.0,4,2,0,0,0,0,0,1,2,0,0,0,0.5
1・2塁,0.091,15,11,1,0,0,0,0,2,4,0,0,0,0.333
1・3塁,0.667,4,3,2,1,0,1,5,1,0,0,0,1,0.5
2・3塁,0.333,4,3,1,0,0,0,3,0,1,0,0,0,0.5
満塁,0.222,12,9,2,1,0,0,8,3,0,0,0,3,0.167
得点圏,0.214,55,42,9,4,0,1,18,12,8,1,0,4,0.327
