打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,.300,6,24,20,1,6,1,0,1,10,1,3,3,0,1,0,0,0,0,0,.417,.500,0.917
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,.111,5,22,18,1,2,0,0,1,5,2,6,4,0,0,0,0,0,0,1,.273,.278,0.551
5番,.167,4,14,12,0,2,2,0,0,4,0,4,2,0,0,0,0,0,0,0,.286,.333,0.619
6番,.083,9,36,36,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,1,.083,.083,0.167
7番,.267,13,48,45,3,12,5,0,0,17,8,13,1,0,0,0,2,0,0,1,.271,.378,0.649
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
