打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.31,15,33,29,1,9,0,0,0,9,3,7,4,0,0,0,0,0,0,1,0.394,0.31,0.704
Nighter,0.184,47,140,125,6,23,10,0,3,42,19,33,10,1,1,0,4,0,0,2,0.243,0.336,0.579
