種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.59,10,10,0,3,1,0,0,0,0,0,0,57.2,64,8,54,14,1,23,23,1.35,0.279,3.95,-
Visitor,3.86,4,4,0,2,2,0,0,0,0,0,0,21.0,25,4,11,7,0,12,9,1.52,0.291,3.24,-
