球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,213,46.5%,125.8,22,41,42,68,49.3%,21.2%,0.24,50,12,1,12,5,2
スライダー,116,25.3%,109.6,12,25,10,48,40.5%,27.9%,0.217,23,5,1,3,2,0
ツーシーム,83,18.1%,124.6,10,12,11,34,39.8%,27.0%,0.056,18,1,0,3,0,0
カーブ,28,6.1%,97.5,1,5,4,17,35.7%,16.7%,0.0,2,0,0,2,0,0
チェンジアップ,13,2.8%,111.8,1,1,2,5,30.8%,14.3%,0.25,4,1,0,0,0,0
カットボール,5,1.1%,123.0,0,0,3,1,60.0%,0.0%,0.0,1,0,0,0,0,0
