条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.333,8,6,2,1,0,1,0,0,1,1,0,0.429
1-0より,.375,9,8,3,0,0,0,0,0,0,1,0,0.375
2-0より,1.000,1,1,1,0,0,1,0,0,0,0,0,1.0
3-0より,-,1,0,0,0,0,0,0,1,0,0,0,1.0
0-1より,.500,8,8,4,0,0,0,0,0,0,0,0,0.5
1-1より,.417,13,12,5,1,0,0,0,0,1,0,0,0.462
2-1より,.000,5,4,0,0,0,0,0,0,0,1,0,0.0
3-1より,.000,10,7,0,0,0,0,0,3,0,0,0,0.3
0-2より,.091,11,11,1,0,0,0,6,0,0,0,0,0.091
1-2より,.000,12,11,0,0,0,0,2,0,0,0,1,0.0
2-2より,.111,19,18,2,0,0,0,6,0,0,0,1,0.105
3-2より,.083,15,12,1,0,0,0,6,3,0,0,0,0.267
