条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.3,23,20,6,0,1,1,0,0,0,2,1,0.286
1-0より,0.294,20,17,5,1,0,1,0,0,0,3,0,0.294
2-0より,0.0,2,2,0,0,0,0,0,0,0,0,0,0.0
3-0より,1.0,2,2,2,1,0,0,0,0,0,0,0,1.0
0-1より,0.429,8,7,3,1,1,0,0,0,0,1,0,0.429
1-1より,0.4,21,20,8,1,1,3,0,0,0,1,0,0.4
2-1より,0.429,9,7,3,1,1,0,0,0,0,2,0,0.429
3-1より,1.0,7,1,1,0,0,0,0,6,0,0,0,1.0
0-2より,0.167,18,18,3,1,0,0,14,0,0,0,0,0.167
1-2より,0.111,45,45,5,0,0,0,31,0,0,0,0,0.111
2-2より,0.167,36,36,6,0,1,0,20,0,0,0,0,0.167
3-2より,0.231,21,13,3,1,0,0,7,7,1,0,0,0.524
