打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.302,31,69,63,7,19,1,3,1,29,5,24,3,0,0,3,0,2,1,0,0.333,0.46,0.794
Nighter,0.208,73,143,125,23,26,6,2,4,48,13,48,10,0,1,6,1,8,1,1,0.27,0.384,0.654
