条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.232,122,112,26,5,4,4,4,45,10,0,0,0,0.295
1塁,0.207,36,29,6,1,0,1,2,9,1,0,6,0,0.233
2塁,0.412,20,17,7,0,1,0,4,4,1,1,1,0,0.474
3塁,0.5,4,4,2,0,0,0,2,2,0,0,0,0,0.5
1・2塁,0.091,13,11,1,0,0,0,0,5,0,0,2,0,0.091
1・3塁,0.4,6,5,2,0,0,0,3,2,0,0,0,1,0.333
2・3塁,0.167,7,6,1,1,0,0,2,3,1,0,0,0,0.286
満塁,0.0,4,4,0,0,0,0,1,2,0,0,0,0,0.0
得点圏,0.277,54,47,13,1,1,0,12,18,2,1,3,1,0.314
