アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,21,28.0%,安打,29,65.9%
フライ,32,42.7%,四死球,14,31.8%
空三振,17,22.7%,失策出塁,1,2.3%
見三振,3,4.0%,野選,0,0.0%
犠打,2,2.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
