種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,1,1,0,1,0,0,0,0,0,0,0,6.0,4,0,1,2,0,0,0,1.0,0.19,6.0,-
Nighter,10.35,6,4,2,1,4,0,0,0,0,0,1,20.0,33,2,20,2,4,28,23,1.75,0.351,4.29,0.17
