球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,275,56.5%,144.4,11,74,44,92,46.9%,10.1%,0.274,62,17,2,10,2,3
フォーク,113,23.2%,134.8,20,13,25,33,51.3%,29.9%,0.406,32,13,0,10,1,1
カットボール,66,13.6%,133.8,4,7,8,31,28.8%,14.3%,0.294,17,5,0,1,1,0
カーブ,33,6.8%,118.4,3,10,2,14,45.5%,33.3%,0.5,4,2,0,0,0,0
