条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.571,8,7,4,1,0,0,0,0,1,0,0,0.625
1-0より,.250,9,8,2,1,0,1,0,0,1,0,0,0.333
2-0より,.333,4,3,1,0,0,0,0,0,0,1,0,0.333
3-0より,-,2,0,0,0,0,0,0,2,0,0,0,1.0
0-1より,.462,14,13,6,2,0,0,0,0,1,0,0,0.5
1-1より,.125,16,16,2,0,0,0,0,0,0,0,0,0.125
2-1より,.429,7,7,3,0,1,0,0,0,0,0,0,0.429
3-1より,1.000,4,3,3,0,0,1,0,0,0,0,1,0.75
0-2より,.200,10,10,2,0,0,0,5,0,0,0,0,0.2
1-2より,.056,19,18,1,1,0,0,7,0,1,0,0,0.105
2-2より,.389,18,18,7,2,0,0,5,0,0,0,0,0.389
3-2より,.500,14,12,6,2,0,0,4,2,0,0,0,0.571
