種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,4.7,2,2,0,0,1,0,0,0,0,0,0,7.2,10,2,12,3,0,8,4,1.7,0.323,3.38,-
Nighter,1.77,6,6,0,3,0,0,0,0,0,0,0,35.2,28,1,36,5,0,8,7,0.93,0.215,2.84,-
