チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,4.5,2,2,0,1,0,0,0,0,0,0,0,8.0,13,2,13,3,0,8,4,2.0,0.361,6.0,-
ＤｅＮＡ,2.61,2,2,0,1,1,0,0,0,0,0,0,10.1,11,0,13,3,0,3,3,1.35,0.275,5.0,-
広島,0.0,1,1,0,1,0,0,0,0,0,0,0,7.0,4,0,6,0,0,0,0,0.57,0.174,2.25,-
ヤクルト,1.5,1,1,0,0,0,0,0,0,0,0,0,6.0,3,1,11,0,0,1,1,0.5,0.143,1.29,-
中日,2.25,2,2,0,0,0,0,0,0,0,0,0,12.0,7,0,5,2,0,4,3,0.75,0.171,0.69,-
