月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5月,.279,21,95,86,9,24,3,0,0,27,3,11,5,0,1,3,0,4,0,0,.326,.314,0.64
6月,.172,19,73,64,6,11,3,2,0,18,3,13,6,1,3,0,0,2,0,0,.274,.281,0.555
7月,.304,21,88,79,8,24,1,0,1,28,2,13,7,0,1,1,0,1,0,0,.368,.354,0.722
8月,.293,22,90,82,9,24,5,0,2,35,6,8,6,0,1,1,0,2,0,2,.348,.427,0.775
9月,.321,22,98,84,14,27,4,0,3,40,13,14,6,0,3,5,0,1,0,0,.387,.476,0.863
10月,1.000,1,3,3,2,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1.000,1.333,2.333
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
