条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.278,285,266,74,12,1,4,4,38,15,4,0,0,0.326
1塁,0.283,73,60,17,3,0,1,2,6,2,3,8,0,0.338
2塁,0.269,34,26,7,0,1,0,2,5,7,1,0,0,0.441
3塁,0.429,8,7,3,0,0,0,3,2,1,0,0,0,0.5
1・2塁,0.278,23,18,5,1,0,0,2,4,2,1,2,0,0.381
1・3塁,0.4,6,5,2,0,0,0,3,0,1,0,0,0,0.5
2・3塁,0.273,12,11,3,0,0,1,6,3,1,0,0,0,0.333
満塁,0.4,6,5,2,1,0,0,5,1,1,0,0,0,0.5
得点圏,0.306,89,72,22,2,1,1,21,15,13,2,2,0,0.425
