背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
24,星知弥,右,10/4,1.67,44,0,44,1,1,1,2,17,17,18,18,1,2,0,0,0,.333,43.0,177,689,16.0,38,2,41,13,3,1,1,0,8,8,https://nf3.sakura.ne.jp/Central/S/p/24_stat.htm,24
