種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.42,24,0,24,1,1,7,8,8,9,1,1,22.1,22,2,21,10,1,6,6,1.43,0.268,-,3.72
Visitor,0.87,20,0,20,0,1,10,9,10,9,0,1,20.2,16,0,20,3,0,2,2,0.92,0.213,-,10.33
