種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.9,3,3,0,3,0,0,0,0,0,0,0,20.0,10,2,15,5,0,2,2,0.75,0.147,5.48,-
Nighter,2.6,3,3,0,1,1,0,0,0,0,0,0,17.1,13,1,12,5,1,5,5,1.04,0.217,3.79,-
