球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,262,48.4%,147.0,13,53,61,80,48.5%,10.1%,0.206,63,13,1,9,5,0
スライダー,148,27.4%,129.8,16,33,23,47,48.6%,23.5%,0.075,40,3,1,11,4,0
カーブ,74,13.7%,118.0,7,21,11,31,52.7%,31.8%,0.5,4,2,0,1,0,1
フォーク,56,10.4%,140.9,7,4,14,17,44.6%,20.0%,0.25,20,5,1,6,0,0
シュート,1,0.2%,147.0,0,0,0,0,0.0%,0.0%,0.0,1,0,0,0,0,0
