条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.275,254,244,67,15,3,5,5,34,9,1,0,0,0.303
1塁,0.318,47,44,14,3,0,2,4,4,2,0,1,0,0.348
2塁,0.286,27,21,6,1,0,2,6,5,5,1,0,0,0.444
3塁,0.667,3,3,2,0,0,0,2,1,0,0,0,0,0.667
1・2塁,0.182,14,11,2,0,0,0,1,1,0,1,2,0,0.25
1・3塁,0.333,3,3,1,0,0,0,1,0,0,0,0,0,0.333
2・3塁,0.5,6,6,3,1,0,0,6,0,0,0,0,0,0.5
満塁,0.167,14,12,2,1,0,0,8,3,1,0,0,1,0.214
得点圏,0.286,67,56,16,3,0,2,24,10,6,2,2,1,0.369
