球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,80,51.0%,144.1,7,13,14,31,42.5%,19.4%,0.176,17,3,0,3,4,0
カーブ,30,19.1%,111.8,1,12,2,11,50.0%,14.3%,0.2,5,1,0,1,1,0
チェンジアップ,29,18.5%,121.5,1,3,8,14,41.4%,8.3%,0.333,3,1,0,0,0,0
スライダー,16,10.2%,127.9,1,4,2,7,43.8%,20.0%,0.0,4,0,0,2,0,0
フォーク,2,1.3%,133.5,0,0,0,1,0.0%,0.0%,0.0,1,0,0,0,0,0
