アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,5,19.2%,安打,5,50.0%
フライ,15,57.7%,四死球,5,50.0%
空三振,4,15.4%,失策出塁,0,0.0%
見三振,2,7.7%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
