球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,288,45.4%,146.7,22,67,50,89,48.3%,16.7%,0.237,76,18,0,18,1,0
スライダー,136,21.5%,130.3,18,23,24,43,47.8%,25.7%,0.294,34,10,0,7,1,0
フォーク,119,18.8%,138.8,18,4,27,52,41.2%,28.6%,0.32,25,8,0,7,2,0
ツーシーム,91,14.4%,146.9,8,6,31,30,49.5%,14.5%,0.474,19,9,0,3,1,2
