種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,5.19,10,0,10,0,0,5,0,5,0,0,0,8.2,7,0,10,1,1,5,5,0.92,0.212,-,1.73
Nighter,2.15,33,0,33,2,1,8,1,10,3,2,1,29.1,38,0,25,6,1,8,7,1.5,0.314,-,3.67
