球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,12,70.6%,149.8,3,2,3,1,66.7%,33.3%,.000,5,0,0,2,0,0
カーブ,2,11.8%,118.0,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
フォーク,2,11.8%,139.0,0,0,1,1,50.0%,0.0%,-,0,0,0,0,0,0
チェンジアップ,1,5.9%,139.0,1,0,0,0,100.0%,100.0%,-,0,0,0,0,0,0
