種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,9.19,8,2,6,0,1,2,0,2,0,0,0,15.2,25,1,13,3,1,16,16,1.79,0.357,2.57,1.14
Nighter,3.0,4,1,3,0,1,2,0,2,0,0,0,9.0,11,1,6,4,0,6,3,1.67,0.306,0.0,1.33
