条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.255,59,55,14,3,0,1,14,4,0,0,0,0.305
1塁,0.438,18,16,7,1,0,1,1,1,0,1,0,0.471
2塁,0.364,12,11,4,2,1,0,1,0,1,0,0,0.417
3塁,0.667,4,3,2,0,0,0,0,1,0,0,0,0.75
1・2塁,0.444,9,9,4,0,0,0,1,0,0,0,0,0.444
1・3塁,0.4,5,5,2,0,0,0,1,0,0,0,0,0.4
2・3塁,1.0,1,1,1,1,0,0,0,0,0,0,0,1.0
満塁,0.333,7,6,2,0,1,0,1,1,0,0,0,0.429
得点圏,0.429,38,35,15,3,2,0,4,2,1,0,0,0.474
