球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,226,55.9%,147.9,20,44,46,70,48.7%,17.9%,0.241,54,13,1,9,6,0
フォーク,55,13.6%,133.0,8,5,9,16,40.0%,23.5%,0.304,23,7,0,6,0,1
スライダー,46,11.4%,129.4,5,10,6,17,45.7%,26.3%,0.4,10,4,1,2,0,0
ツーシーム,38,9.4%,137.3,2,7,4,15,34.2%,12.5%,0.9,10,9,0,0,0,0
カットボール,30,7.4%,140.3,2,4,10,8,53.3%,11.1%,0.375,8,3,0,2,1,0
カーブ,9,2.2%,117.0,0,1,1,6,22.2%,0.0%,0.0,1,0,0,0,0,0
