条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.291,114,103,30,5,0,3,17,8,3,0,0,0.36
1塁,0.175,47,40,7,2,0,0,6,4,2,1,0,0.283
2塁,0.143,16,14,2,0,0,0,3,1,1,0,0,0.25
3塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0
1・2塁,0.133,18,15,2,0,0,0,2,3,0,0,0,0.278
1・3塁,0.0,8,8,0,0,0,0,3,0,0,0,0,0.0
2・3塁,0.0,3,1,0,0,0,0,0,1,0,0,1,0.333
満塁,0.5,6,6,3,2,0,0,0,0,0,0,0,0.5
得点圏,0.156,52,45,7,2,0,0,8,5,1,0,1,0.25
