球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,193,43.1%,148.7,11,39,44,67,48.7%,12.6%,0.235,34,8,0,4,5,2
カットボール,116,25.9%,139.6,12,23,23,32,50.0%,19.7%,0.233,30,7,0,5,6,0
ツーシーム,76,17.0%,136.7,8,4,13,36,32.9%,22.2%,0.357,14,5,0,1,2,0
カーブ,33,7.4%,107.1,2,8,0,17,30.3%,25.0%,0.167,6,1,0,0,0,0
スライダー,17,3.8%,126.6,3,2,3,7,47.1%,37.5%,0.0,3,0,0,1,1,0
チェンジアップ,13,2.9%,122.6,3,1,0,6,30.8%,50.0%,0.0,5,0,0,2,0,0
