チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,2.7,4,0,4,0,0,0,0,0,0,0,0,6.2,4,1,7,1,0,2,2,0.75,0.182,-,3.33
日本ハム,6.75,3,0,3,0,1,0,0,0,0,0,1,4.0,4,1,1,0,0,3,3,1.0,0.267,-,1.33
ロッテ,0.0,2,0,2,0,0,0,0,0,0,0,0,2.2,1,0,1,1,1,0,0,0.75,0.125,-,99.0
楽天,0.0,2,0,2,0,0,0,0,0,0,0,0,2.1,0,0,4,0,0,0,0,0.0,0.0,-,99.0
オリックス,3.0,2,0,2,0,0,0,0,0,0,0,0,3.0,2,1,4,0,0,1,1,0.67,0.182,-,3.0
