条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.429,25,21,9,1,0,1,0,2,0,2,0,0.478
1-0より,.417,25,24,10,2,0,1,0,0,0,1,0,0.417
2-0より,.500,2,2,1,0,0,0,0,0,0,0,0,0.5
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.0
0-1より,.455,22,22,10,3,0,2,0,0,0,0,0,0.455
1-1より,.238,21,21,5,1,1,1,0,0,0,0,0,0.238
2-1より,.375,8,8,3,1,0,0,0,0,0,0,0,0.375
3-1より,.000,10,3,0,0,0,0,0,7,0,0,0,0.7
0-2より,.053,19,19,1,0,0,0,12,0,0,0,0,0.053
1-2より,.022,45,45,1,0,0,0,29,0,0,0,0,0.022
2-2より,.067,30,30,2,0,0,0,17,0,0,0,0,0.067
3-2より,.150,28,20,3,1,0,1,8,8,0,0,0,0.393
