種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.24,31,0,31,1,0,11,6,12,7,1,0,29.0,19,2,31,8,0,5,4,0.93,0.19,-,5.8
Visitor,2.93,31,0,31,1,2,10,6,11,7,1,2,30.2,26,4,35,12,0,11,10,1.24,0.226,-,2.79
