種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.2,26,0,26,0,1,9,5,9,5,0,1,25.1,18,5,33,7,0,9,9,0.99,0.196,-,2.81
Nighter,1.31,36,0,36,2,1,12,7,14,9,2,1,34.1,27,1,33,13,0,7,5,1.17,0.22,-,4.9
