種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.2,22,0,22,1,0,8,0,9,1,1,0,16.1,11,0,14,8,1,6,4,1.16,0.186,-,2.72
Visitor,3.46,14,0,14,0,1,3,0,3,0,0,1,13.0,10,0,11,2,1,5,5,0.92,0.213,-,2.6
