アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,10,34.5%,安打,8,66.7%
フライ,8,27.6%,四死球,3,25.0%
空三振,5,17.2%,失策出塁,1,8.3%
見三振,4,13.8%,野選,0,0.0%
犠打,2,6.9%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
