チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.238,9,25,21,2,5,2,0,1,10,3,1,2,0,1,0,1,0,0,0,0.32,0.476,0.796
阪神,0.182,8,13,11,0,2,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0.308,0.182,0.49
広島,0.1,10,22,20,1,2,1,0,0,3,1,3,1,0,1,0,0,0,0,0,0.182,0.15,0.332
ヤクルト,0.375,9,16,16,3,6,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0.375,0.375,0.75
中日,0.462,7,14,13,2,6,1,0,1,10,1,2,1,0,0,0,0,0,0,0,0.5,0.769,1.269
