条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.308,13,13,4,1,0,1,0,0,0,0,0,.308
1-0より,.143,8,7,1,0,0,0,0,0,1,0,0,.250
2-0より,.000,1,1,0,0,0,0,0,0,0,0,0,.000
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.273,11,11,3,0,0,0,0,0,0,0,0,.273
1-1より,.273,12,11,3,0,0,1,0,0,1,0,0,.333
2-1より,.500,2,2,1,0,0,0,0,0,0,0,0,.500
3-1より,.500,6,2,1,0,0,0,0,4,0,0,0,.833
0-2より,.167,7,6,1,0,0,0,3,0,0,0,1,.143
1-2より,.300,10,10,3,1,0,0,2,0,0,0,0,.300
2-2より,.083,12,12,1,0,0,0,3,0,0,0,0,.083
3-2より,.500,8,6,3,2,0,0,0,2,0,0,0,.625
