球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
横浜,.235,23,39,34,2,8,2,0,0,10,3,7,3,0,1,0,1,0,0,0,.308,.294,0.602
東京ドーム,.286,5,14,14,1,4,2,0,1,9,2,1,0,0,0,0,0,0,0,0,.286,.643,0.929
甲子園,.125,5,10,8,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.300,.125,0.425
マツダスタジアム,.111,4,10,9,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.200,.111,0.311
神宮,.333,2,6,6,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.333,.333,0.667
バンテリンドーム,.500,4,11,10,2,5,0,0,1,8,1,0,1,0,0,0,0,0,0,0,.545,.800,1.345
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
