打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,15,4,0.267,0,2,0,0,0,0.267
2打席目,14,1,0.071,0,5,0,0,1,0.067
3打席目,14,3,0.214,0,3,0,0,0,0.214
4打席目,8,0,0.0,0,3,0,0,0,0.0
5打席目以上,1,0,0.0,0,1,0,0,0,0.0
