条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.400,10,10,4,1,1,2,0,0,0,0,0,.400
1-0より,.500,7,6,3,1,0,0,0,0,0,1,0,.500
2-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
3-0より,-,2,0,0,0,0,0,0,2,0,0,0,1.000
0-1より,.167,13,12,2,0,0,0,0,0,1,0,0,.231
1-1より,.200,11,10,2,0,0,0,0,0,0,1,0,.200
2-1より,.500,6,6,3,0,0,0,0,0,0,0,0,.500
3-1より,.500,6,2,1,0,0,1,0,4,0,0,0,.833
0-2より,.100,10,10,1,0,0,0,4,0,0,0,0,.100
1-2より,.455,11,11,5,0,0,1,4,0,0,0,0,.455
2-2より,.083,12,12,1,0,0,0,3,0,0,0,0,.083
3-2より,.167,11,6,1,0,0,0,2,5,0,0,0,.545
