条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.31,49,42,13,0,1,2,3,7,0,0,0,0.408
1塁,0.182,25,22,4,1,0,0,5,1,0,2,0,0.217
2塁,0.2,7,5,1,0,0,0,1,2,0,0,0,0.429
3塁,0.333,3,3,1,0,0,1,1,0,0,0,0,0.333
1・2塁,0.25,8,8,2,0,0,0,2,0,0,0,0,0.25
1・3塁,0.0,4,2,0,0,0,0,1,1,1,0,0,0.5
2・3塁,1.0,1,1,1,0,0,1,0,0,0,0,0,1.0
満塁,0.5,2,2,1,1,0,0,0,0,0,0,0,0.5
得点圏,0.286,25,21,6,1,0,2,5,3,1,0,0,0.4
