条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.277,343,314,87,10,4,13,51,28,1,0,0,0.338
1塁,0.217,120,106,23,2,0,4,19,9,1,4,0,0.284
2塁,0.303,43,33,10,1,0,3,8,9,0,1,0,0.452
3塁,0.158,21,19,3,0,0,0,3,2,0,0,0,0.238
1・2塁,0.222,40,36,8,2,0,0,3,3,0,1,0,0.282
1・3塁,0.333,19,15,5,1,1,0,2,0,1,0,3,0.316
2・3塁,0.25,13,12,3,0,0,0,4,0,0,0,1,0.231
満塁,0.313,20,16,5,2,0,0,2,3,0,0,1,0.4
得点圏,0.26,156,131,34,6,1,3,22,17,1,2,5,0.338
