打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.135,58,116,96,5,13,2,1,0,17,3,18,10,0,0,9,1,0,0,0,0.215,0.177,0.392
Visitor,0.217,53,115,92,9,20,5,1,1,30,9,29,13,0,5,5,0,0,0,0,0.345,0.326,0.672
