打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.118,40,101,85,5,10,0,1,1,15,3,24,9,0,2,5,0,0,0,0,0.219,0.176,0.395
Nighter,0.223,71,130,103,9,23,7,1,0,32,9,23,14,0,3,9,1,0,0,0,0.331,0.311,0.641
