条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.346,164,156,54,6,0,1,1,15,5,3,0,0,0.378
1塁,0.26,58,50,13,2,0,1,2,3,1,0,7,0,0.275
2塁,0.091,27,22,2,0,0,0,0,1,3,0,2,0,0.2
3塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
1・2塁,0.063,19,16,1,0,0,0,0,2,2,1,0,0,0.211
1・3塁,0.0,3,3,0,0,0,0,0,1,0,0,0,0,0.0
2・3塁,0.143,9,7,1,1,0,0,3,1,1,0,0,1,0.222
満塁,0.333,10,9,3,2,0,0,10,0,0,0,0,1,0.3
得点圏,0.121,69,58,7,3,0,0,13,5,6,1,2,2,0.209
