打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,24,6,0.25,1,6,6,0,0,0.4
2打席目,24,7,0.292,1,2,5,0,1,0.4
3打席目,22,4,0.182,1,7,7,0,0,0.379
4打席目,16,2,0.125,0,8,3,1,0,0.263
5打席目以上,4,1,0.25,0,2,1,0,0,0.4
