チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.28,22,89,82,10,23,4,0,2,33,8,16,4,0,2,0,1,0,0,1,0.326,0.402,0.728
日本ハム,0.231,24,95,91,7,21,3,0,3,33,8,18,4,0,0,0,0,1,1,1,0.263,0.363,0.626
ロッテ,0.28,21,90,82,10,23,4,0,3,36,7,12,6,1,1,0,1,0,0,0,0.333,0.439,0.772
楽天,0.256,22,96,90,11,23,4,3,3,42,14,20,5,1,1,0,0,1,1,0,0.302,0.467,0.769
オリックス,0.25,20,82,80,4,20,1,0,1,24,6,19,2,0,0,0,0,0,1,1,0.268,0.3,0.568
