条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.258,264,252,65,12,1,8,8,55,10,2,0,0,0.292
1塁,0.267,80,75,20,3,1,3,8,14,3,2,0,0,0.313
2塁,0.294,39,34,10,1,0,1,8,4,5,0,0,0,0.385
3塁,0.091,12,11,1,0,0,0,1,4,1,0,0,0,0.167
1・2塁,0.111,19,18,2,0,0,0,0,3,1,0,0,0,0.158
1・3塁,0.5,16,16,8,0,0,0,9,2,0,0,0,0,0.5
2・3塁,0.375,11,8,3,0,1,0,8,2,1,0,0,2,0.364
満塁,0.091,11,11,1,0,0,0,1,1,0,0,0,0,0.091
得点圏,0.255,108,98,25,1,1,1,27,16,8,0,0,2,0.306
