条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.412,54,51,21,3,0,2,0,2,1,0,0,0.444
1-0より,.359,39,39,14,4,0,1,0,0,0,0,0,0.359
2-0より,.400,5,5,2,1,0,0,0,0,0,0,0,0.4
3-0より,-,5,0,0,0,0,0,0,5,0,0,0,1.0
0-1より,.291,56,55,16,2,1,3,0,0,1,0,0,0.304
1-1より,.333,44,42,14,1,2,0,0,0,1,0,1,0.341
2-1より,.360,26,25,9,0,0,2,0,0,1,0,0,0.385
3-1より,.333,12,6,2,0,0,1,0,6,0,0,0,0.667
0-2より,.208,53,53,11,2,0,0,20,0,0,0,0,0.208
1-2より,.101,69,69,7,0,0,2,32,0,0,0,0,0.101
2-2より,.174,47,46,8,2,0,1,22,0,0,0,1,0.17
3-2より,.176,42,34,6,1,0,0,11,8,0,0,0,0.333
