種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.0,10,9,1,3,3,0,0,1,1,1,0,63.0,54,4,59,22,2,22,21,1.21,0.234,2.89,-
Visitor,2.73,16,16,0,5,7,0,0,0,0,0,0,108.2,91,7,79,28,3,35,33,1.1,0.235,2.88,-
